-3.0833333,-3.0833333,0.6779295
-1.8333334,-1.8333334,0.7004257
-1,-1,1.3235373
-1.8333334,-1.8333334,1.4412901
-1,-1,1.3084803
-1.8333334,-1.8333334,1.2865347
-1,-1,1.1583922
-0.16666675,-0.16666675,1.3116968
-1,-1,1.5671003
-1.8333334,-1.8333334,1.282982
-1,-1,1.1959128
-1.8333334,-1.8333334,1.0695087
-3.9999998,-3.9999998,1.389781
-5.2499995,-5.2499995,-0.04033041
-6.4999995,-6.4999995,-1.5332724
-5.2499995,-5.2499995,-3.2664347
-3.9999998,-3.9999998,-3.2053533
-3.1666665,-3.1666665,-2.9794726
-8.94E-08,-8.94E-08,-2.6980636
1.2500012,1.2500012,-1.6151087
2.4999998,2.4999998,0.8574023
3.333333,3.333333,0.93049914
4.9999995,4.9999995,2.2118676
3.7500012,3.7500012,2.6983724
2.4999998,2.4999998,2.8599732
1.6666664,1.6666664,3.2025003
0.9999999,0.9999999,2.929661
2.250001,2.250001,2.2386105
3.4999998,3.4999998,2.01302
4.333333,4.333333,1.6312096
-8.94E-08,-8.94E-08,2.152488
-1.2499987,-1.2499987,2.9473352
-2.5,-2.5,3.393849
-3.333333,-3.333333,3.05424
-2.0833335,-2.0833335,2.724698
-1,-1,2.785637
0.25000125,0.25000125,2.2670624
1.4999998,1.4999998,2.195533
0.25000125,0.25000125,1.5730125
1.0833346,1.0833346,1.7419465
-8.94E-08,-8.94E-08,2.163941
1.2500012,1.2500012,2.33758
2.4999998,2.4999998,3.1712415
1.2500012,1.2500012,3.1534345
-8.94E-08,-8.94E-08,2.806373
0.8333332,0.8333332,2.8659396
1.9999998,1.9999998,3.2086837
3.2500012,3.2500012,4.3026385
4.4999995,4.4999995,5.175483
5.333333,5.333333,5.4348545
